,Time,Fx,Fy,Fz,Tx,Ty,Tz
0,1650971821.0889397,1.7317106203089856,-0.4326805175737504,-33.603096377811276,0.02273471176768441,0.853228230710739,-0.11548350382637988
1,1650971821.1229799,1.6600308867707632,-0.5230837199634389,-33.4241629517048,0.009780542359401553,0.8503564690358689,-0.11921147234226952
2,1650971821.1549852,1.4718066354941015,-0.16358587496130325,-30.889060983759745,0.0346513884673101,0.8393741554180234,-0.17217945624437833
3,1650971821.1889584,1.598059520547869,-0.7214459940645525,-29.308630547573685,0.06964779392573844,0.8105744154440904,-0.15726670755987704
4,1650971821.2229753,1.8710707196353888,-0.7684066270451163,-28.781167339572544,0.06669655210528593,0.8399103192615862,-0.12891875077570583
5,1650971821.2549927,2.328684921582336,-1.6124600277636145,-27.661202573132563,0.10153552729072723,0.8667265655842282,-0.09906591725429682
6,1650971821.2889483,1.9059090639398015,-0.5568729448927576,-27.28207729772945,0.005560643458170064,0.8433933720879558,-0.12175485761520002
7,1650971821.3209686,2.9251404592834094,-1.7050726137195338,-27.56638138769643,0.13855145945989952,0.9667138908710885,-0.14041459538347412
8,1650971821.3549702,4.630998600491114,-3.114356609431238,-27.179587562038943,0.4011914819866693,1.3141438503291343,-0.1669354409609051
9,1650971821.388874,6.647302890149851,-3.238090836656382,-25.62208457604039,0.4516320894961193,1.7508791849255527,-0.1578329763909455
10,1650971821.42293,7.597442892851771,0.45532509740139654,-25.54490163785965,0.025264590533202968,2.06945465579347,-0.13442179095663329
11,1650971821.4549859,7.907109340902291,0.8378666949187533,-25.0726974694345,-0.14532065155474352,2.204963760328266,-0.10425434358261623
12,1650971821.4889698,9.072510475924965,0.975396522152163,-24.68989860912861,-0.16915949827700105,2.423278975823138,-0.1150650414073043
13,1650971821.5229392,9.405231556778409,2.345330014406079,-25.170181875408275,-0.3403504389802696,2.556182625210267,-0.07137875228082584
14,1650971821.5548902,9.358253284574463,2.164916564119825,-25.262808070714712,-0.3720212469386309,2.5937354361461984,-0.08511530888941685
15,1650971821.5889091,9.40328454928814,2.2010321271259943,-25.291834277327617,-0.38541441262888426,2.6169987281170437,-0.07789533301692636
16,1650971821.622968,9.060089704622863,2.236624855041138,-25.188083837502333,-0.3910282662717989,2.6281753284216522,-0.07470284146532886
17,1650971821.654956,9.079120945612223,2.12882970002085,-25.35072195356399,-0.38904112715446487,2.6433706721618493,-0.07527620408842828
