,Time,Px,Py,Pz,Qx,Qy,Qz,Qw
0,1650972728.1058893,0.07320420847160755,-0.03241148506532989,0.055126940745604223,-2.8108969133744388e-05,0.9999999989564246,-3.107289965273297e-05,-1.8207485468489366e-05
1,1650972728.1058893,0.07320420847160755,-0.03241148506532989,0.055126940745604223,-2.8108969133744388e-05,0.9999999989564246,-3.107289965273297e-05,-1.8207485468489366e-05
2,1650972728.1479225,0.07318873967764798,-0.032424083174631246,0.05514238146974353,-4.6149544282003685e-05,0.9999999985427681,-2.5051191798161305e-05,-1.2534826833691506e-05
3,1650972728.1919336,0.0731981804553064,-0.032404851086290286,0.05511320129831448,-3.432133152142525e-05,0.9999999984430568,-4.262109099076717e-05,-1.0925926436350437e-05
4,1650972728.2358692,0.07322163159368467,-0.03239617023181957,0.05509986594981689,-2.8110465167152654e-05,0.9999999979611366,-5.505422054969547e-05,-1.601753960088692e-05
5,1650972728.2358692,0.07322163159368467,-0.03239617023181957,0.05509986594981689,-2.8110465167152654e-05,0.9999999979611366,-5.505422054969547e-05,-1.601753960088692e-05
6,1650972728.277853,0.07312111117045576,-0.0322367663929686,0.0550345091691851,-7.573804677213358e-05,0.9999999705391062,-0.00022415024625213506,5.424208326803414e-05
7,1650972728.3198686,0.07326881490365394,-0.03233352594437088,0.05502928360526797,-3.393765237003077e-05,0.9999999880148773,-0.0001375553122792419,-6.242609690961541e-05
8,1650972728.3838816,0.07330701843236692,-0.03230836382661035,0.0550349418841605,-1.5740607482161995e-05,0.9999999854767769,-0.00014638805413330692,-8.584414731481787e-05
9,1650972728.3838816,0.07330701843236692,-0.03230836382661035,0.0550349418841605,-1.5740607482161995e-05,0.9999999854767769,-0.00014638805413330692,-8.584414731481787e-05
10,1650972728.445881,0.07329338746544592,-0.03229068071783151,0.055032347478393875,-1.5635530326629787e-05,0.999999983164266,-0.0001682996134369321,-7.142995768829379e-05
11,1650972728.4658992,0.07325191412261654,-0.03230362362153541,0.05501834481360884,-1.02379697353161e-05,0.9999999844409034,-0.0001712750208117996,-4.0966390265867976e-05
12,1650972728.5098586,0.07323106514344141,-0.03230426194077761,0.05505539855709234,-2.216249661729508e-05,0.9999999894237392,-0.0001437343897544,-1.330909825358027e-06
13,1650972728.5098586,0.07323106514344141,-0.03230426194077761,0.05505539855709234,-2.216249661729508e-05,0.9999999894237392,-0.0001437343897544,-1.330909825358027e-06
14,1650972728.553865,0.07312591437697771,-0.032393002284997946,0.05510986082698998,8.09447670913066e-06,0.999999993121826,-6.256994548532129e-05,9.887280054935598e-05
15,1650972728.5958922,0.07304605646974903,-0.03244079953065093,0.0551528395025636,-3.999124028636336e-05,0.9999999864615134,-2.9487712934900945e-06,0.00015959003427426765
16,1650972728.6378975,0.07300195379293824,-0.032525799445888535,0.05521750994024944,-7.062314895095456e-05,0.9999999808476638,8.23303676574804e-05,0.00016290719431797887
17,1650972728.6378975,0.07300195379293824,-0.032525799445888535,0.05521750994024944,-7.062314895095456e-05,0.9999999808476638,8.23303676574804e-05,0.00016290719431797887
18,1650972728.679872,0.0731395231632271,-0.032554063682281004,0.05520619584870474,-7.659579240193448e-05,0.999999987676345,0.00013454116639904194,2.6058959979136074e-05
19,1650972728.721879,0.07318663974265628,-0.032492935221822436,0.05515760331634282,-8.264397091972686e-05,0.9999999939246,6.96330932283507e-05,-2.1725719541471734e-05
20,1650972728.7638905,0.07325321019380333,-0.032456653704084355,0.055141016454369605,-9.487112719464008e-05,0.9999999894412783,3.87896818339576e-05,-0.000103015891404072
21,1650972728.7638905,0.07325321019380333,-0.032456653704084355,0.055141016454369605,-9.487112719464008e-05,0.9999999894412783,3.87896818339576e-05,-0.000103015891404072
22,1650972728.8278737,0.07342056603112562,-0.03237630152254543,0.055059708481463285,-7.005618519040357e-05,0.9999999660508027,-5.806795075968788e-05,-0.0002441692821589955
23,1650972728.8698921,0.07343077337439154,-0.03230520194342771,0.055063159382745044,-6.39331353317063e-05,0.9999999589789806,-0.00012488627111662735,-0.00024971586105432264
24,1650972728.911847,0.07338051894605417,-0.03227607325933116,0.055112914250922365,-3.98801143665084e-05,0.9999999750846045,-0.0001300153144692593,-0.00017702086167914634
25,1650972728.911847,0.07338051894605417,-0.03227607325933116,0.055112914250922365,-3.98801143665084e-05,0.9999999750846045,-0.0001300153144692593,-0.00017702086167914634
26,1650972728.9538736,0.07325590225488662,-0.032371465320677466,0.055158528188871285,-5.175785089261975e-05,0.9999999948605216,-5.9616609926941784e-05,-6.360771830025158e-05
27,1650972728.9958556,0.07310847889114254,-0.03238976513518068,0.055174503888809436,-9.981531994784909e-05,0.9999999922469295,-4.228494636808312e-05,6.127827543759811e-05
28,1650972729.0378802,0.07319619604164293,-0.03234335492021803,0.05511685603004676,-7.565649788060513e-05,0.9999999917390221,-9.92468508035507e-05,-3.07914449139068e-05
29,1650972729.0378802,0.07319619604164293,-0.03234335492021803,0.05511685603004676,-7.565649788060513e-05,0.9999999917390221,-9.92468508035507e-05,-3.07914449139068e-05
30,1650972729.0798824,0.07328201679840102,-0.03239464193695759,0.05512198080335758,-5.8273494428218164e-05,0.9999999929169525,-3.864875127930161e-05,-9.63149481617658e-05
31,1650972729.1218262,0.07339962270428602,-0.0323239488057803,0.05504736144268477,-8.182819444968459e-05,0.9999999665856205,-0.00010394519701346326,-0.00022209975388224788
32,1650972729.1638541,0.07344529403966502,-0.03228953507171493,0.05505481898809999,-3.966906744778953e-05,0.9999999597853086,-0.00013030774830444247,-0.0002487481407632728
