,Time,Px,Py,Pz,Qx,Qy,Qz,Qw
0,1650974225.128228,0.07316630619675199,-0.032446955707046775,0.0539998152678871,7.85894891646155e-05,0.9999999949378613,-5.2942457844227024e-05,3.383883492386175e-05
1,1650974225.1922421,0.0731834149038057,-0.03245485380235051,0.05402225722074398,9.04513486885139e-05,0.9999999955318972,-2.4188245580232317e-05,1.3026441819448333e-05
2,1650974225.2362134,0.07317832373559376,-0.03245790225115792,0.054016043352083945,8.474482267295524e-05,0.9999999958633584,-3.0123921987389033e-05,1.3570109279195063e-05
3,1650974225.278201,0.07323316994651026,-0.03253637280209223,0.054058759161904224,8.410889195470395e-05,0.9999999929563708,8.12268867615773e-05,-2.0375146851360093e-05
4,1650974225.278201,0.07323316994651026,-0.03253637280209223,0.054058759161904224,8.410889195470395e-05,0.9999999929563708,8.12268867615773e-05,-2.0375146851360093e-05
5,1650974225.31822,0.07325111096465876,-0.03260608900811185,0.05410213286798179,7.148486962205158e-05,0.999999981986141,0.0001678591056038338,-5.2354107659244794e-05
6,1650974225.3621373,0.07327864221716231,-0.03254895596422474,0.05406267676925967,9.590614512755558e-05,0.9999999893695123,8.11478584806167e-05,-7.401359524134379e-05
7,1650974225.4022717,0.07327954986016127,-0.03247556974508249,0.05400306018583611,0.00010807847998711706,0.9999999931464021,8.439468843390474e-06,-4.421553750258321e-05
8,1650974225.4022717,0.07327954986016127,-0.03247556974508249,0.05400306018583611,0.00010807847998711706,0.9999999931464021,8.439468843390474e-06,-4.421553750258321e-05
9,1650974225.4662704,0.07329441159624772,-0.03236581752881483,0.05398089197857196,0.00017465965222202007,0.9999999783188709,-0.00011150551100250803,-2.056174085131326e-05
10,1650974225.5082295,0.07327612900229288,-0.03235094103120597,0.054009993527482245,0.00017424703447938006,0.9999999794910881,-0.00010320014424487073,2.350644936743736e-06
11,1650974225.5522168,0.07324024243732116,-0.03246451844522538,0.054062807576037604,0.00016806601763702522,0.9999999848900548,2.0579558417924288e-05,3.9372402563752e-05
12,1650974225.5522168,0.07324024243732116,-0.03246451844522538,0.054062807576037604,0.00016806601763702522,0.9999999848900548,2.0579558417924288e-05,3.9372402563752e-05
13,1650974225.5741332,0.07320862418670544,-0.032412066439505054,0.05401874591866531,0.00014457379197613252,0.9999999865717681,-4.4288455327639627e-05,6.319347205365469e-05
14,1650974225.6162198,0.0731960080219065,-0.03248425537307678,0.054080155231630025,0.00017431810317763974,0.9999999802030268,2.5174949430217672e-05,9.259247836118347e-05
15,1650974225.6782353,0.07307189159039741,-0.03247670861642395,0.05410117726359755,3.5715095285937526e-05,0.9999999934863493,4.9684023300575534e-05,9.634953146099791e-05
16,1650974225.6782353,0.07307189159039741,-0.03247670861642395,0.05410117726359755,3.5715095285937526e-05,0.9999999934863493,4.9684023300575534e-05,9.634953146099791e-05
17,1650974225.7422087,0.0730386185605305,-0.03260905116603448,0.054124589841013655,-2.8816894576122465e-07,0.9999999831726074,0.00016239201208093738,8.53436426635555e-05
18,1650974225.764202,0.07301124344464223,-0.0326355912354718,0.054152620388766566,5.364078415615037e-06,0.9999999747203221,0.00019454849462632846,0.00011261201275907277
19,1650974225.7862172,0.07301051902541666,-0.032676093806208194,0.054129390996209316,-3.682886117933881e-05,0.9999999715788546,0.0002215208810980704,8.009010475493274e-05
20,1650974225.8301537,0.07306824974093915,-0.03273891285890991,0.05414069385430327,-1.876653712767906e-05,0.9999999567666499,0.00029009448908263644,4.426853713190661e-05
21,1650974225.8301537,0.07306824974093915,-0.03273891285890991,0.05414069385430327,-1.876653712767906e-05,0.9999999567666499,0.00029009448908263644,4.426853713190661e-05
