,Time,Fx,Fy,Fz,Tx,Ty,Tz
0,1650972679.255208,-4.09850211908686,3.229406676701094,-33.00029000024126,-0.7636667795765448,-0.44885563319851696,-0.01390080543593794
1,1650972679.2891755,-3.8106001815056776,3.21147153608123,-32.98815965102473,-0.7478548597679925,-0.4435672597617875,-0.014850117692790637
2,1650972679.323118,-5.1132019711507075,5.015020309310224,-33.49577435265546,-0.9294014347525182,-0.5495739042266754,-0.07184005513299478
3,1650972679.355208,-6.1763244001992,6.781867114291711,-33.438171593846576,-1.134188168207928,-0.7290944996374134,-0.0016191861818223934
4,1650972679.3892102,-7.305898379758033,2.2243691046130567,-29.597629830251257,-0.6913573606094261,-1.0355061048830954,-0.002923141112032152
5,1650972679.4231813,-6.488524541408632,-4.815694086401386,-29.06096261289326,-0.009147605092884254,-1.13436242525206,0.04165186001515124
6,1650972679.455139,-10.539113606551403,1.635975933607071,-31.2897076438807,-0.31660397030396226,-1.481638780937113,0.04594782288860343
7,1650972679.4891834,-9.223339953427697,1.3428850016963116,-30.62134536312126,-0.43835158290654874,-1.3069887019188287,-0.13982321207912704
8,1650972679.5231752,-8.284342860554405,1.1043726588497416,-26.83916680558638,-0.3208023242747268,-1.4230094725527214,-0.0989400737040135
9,1650972679.5552258,-5.480809305930503,-1.5501437353564391,-30.0972841475245,-0.04861324697075064,-1.0345479782477456,-0.11090220380920561
10,1650972679.5892649,-4.997716409519596,0.2407684325645057,-29.384118734777307,-0.22296915337368134,-1.022851660043525,-0.0911765091285407
11,1650972679.62319,-5.650934936872207,0.809162923639983,-29.21966582509212,-0.1988028831780584,-1.062384643114857,-0.09315175831368046
12,1650972679.655169,-6.288800292295122,0.6047634122029953,-29.041468683131114,-0.2104970351291499,-1.070002820672945,-0.08921535859878535
13,1650972679.6892395,-6.494499807848565,0.2131352570235158,-29.128677456550538,-0.21066089636958166,-1.0863872203792726,-0.07730008605080216
