,Time,Px,Py,Pz,Qx,Qy,Qz,Qw
0,1650972951.3641477,0.07511852380406817,-0.018350694917345887,0.05425764118382777,5.378535027539266e-05,0.9999999797697661,0.000191293367737588,3.121621079387619e-05
1,1650972951.4061592,0.07511438448506885,-0.018307503572543987,0.054228295828815505,5.3914437752544675e-05,0.9999999881997716,0.00014191718470109332,2.352028225555073e-05
2,1650972951.4061592,0.07511438448506885,-0.018307503572543987,0.054228295828815505,5.3914437752544675e-05,0.9999999881997716,0.00014191718470109332,2.352028225555073e-05
3,1650972951.44812,0.07514158731794598,-0.018337672691044932,0.05424887818854029,4.813152301713641e-05,0.9999999830804482,0.00017696178592369256,1.4387049154030289e-05
4,1650972951.4901526,0.07510999477923741,-0.018304479003791316,0.054253938388068204,3.0324530986947096e-05,0.9999999860489721,0.00016067730602478152,3.413622975312009e-05
5,1650972951.5341022,0.0751075579253578,-0.01829037860843397,0.0542395572956445,4.2313684212369473e-05,0.999999989320351,0.0001365822009647219,3.0234975949816075e-05
6,1650972951.5341022,0.0751075579253578,-0.01829037860843397,0.0542395572956445,4.2313684212369473e-05,0.999999989320351,0.0001365822009647219,3.0234975949816075e-05
7,1650972951.5760949,0.07511002271206633,-0.018307019006233428,0.054256023705883984,3.011660009838435e-05,0.9999999863806397,0.0001598390960127232,2.798526303918872e-05
8,1650972951.6380863,0.07510333730005608,-0.018295538078598725,0.05425440900648174,2.3980759816688568e-05,0.9999999883508052,0.0001479493006848429,2.88845687556606e-05
9,1650972951.680118,0.07511766498797266,-0.018274908549483545,0.05422389788469814,4.2348035233619186e-05,0.9999999919556162,0.00011786744210323624,2.0066855755720694e-05
10,1650972951.722073,0.07511765213068983,-0.01832129195508246,0.05427256906280499,3.0348992364759297e-05,0.9999999833340327,0.00017811191475598808,2.6211057835320934e-05
11,1650972951.722073,0.07511765213068983,-0.01832129195508246,0.05427256906280499,3.0348992364759297e-05,0.9999999833340327,0.00017811191475598808,2.6211057835320934e-05
12,1650972951.7641273,0.07511723090782596,-0.018276723108516767,0.0542164998073976,6.040483092284443e-05,0.9999999908864718,0.00011794743908883636,2.58208276534694e-05
13,1650972951.8081183,0.07512790021460097,-0.018265100325660807,0.05420917046625021,5.420323685301209e-05,0.9999999921049958,0.00011146131666273326,2.069767993509848e-05
14,1650972951.8501165,0.07510391352034197,-0.01824530574816784,0.054181452780166055,3.6406877775174706e-05,0.9999999958370087,7.192537142552707e-05,4.2746501871440355e-05
15,1650972951.8501165,0.07510391352034197,-0.01824530574816784,0.054181452780166055,3.6406877775174706e-05,0.9999999958370087,7.192537142552707e-05,4.2746501871440355e-05
16,1650972951.8940659,0.0751028953261505,-0.018243749333118644,0.054199592447462384,5.417797727030882e-05,0.9999999924786562,9.680909231938696e-05,5.2301390097149624e-05
17,1650972951.93608,0.07513008924675824,-0.018220215464294347,0.05415891401319755,6.0356863419430695e-05,0.99999999561403,6.455587784400416e-05,3.100852955674916e-05
18,1650972951.93608,0.07513008924675824,-0.018220215464294347,0.05415891401319755,6.0356863419430695e-05,0.99999999561403,6.455587784400416e-05,3.100852955674916e-05
19,1650972951.9760854,0.07510935909238912,-0.01823975800771739,0.054161201451112626,3.627436427855457e-05,0.9999999961284676,7.132736473801962e-05,3.6601137180657456e-05
20,1650972952.0161476,0.07510130581598003,-0.018224576450212127,0.054161630794905796,4.8098718905043025e-05,0.9999999963986324,4.803665772215838e-05,5.0810710543149834e-05
21,1650972952.0780852,0.07514073540616484,-0.018227276276706558,0.054155386352356054,8.385336171884417e-05,0.9999999948658751,4.65204408520791e-05,3.275229862300396e-05
22,1650972952.0780852,0.07514073540616484,-0.018227276276706558,0.054155386352356054,8.385336171884417e-05,0.9999999948658751,4.65204408520791e-05,3.275229862300396e-05
23,1650972952.1420953,0.07513422032572997,-0.018200247678669672,0.05415713219417945,5.4603097661309885e-05,0.9999999975234102,3.433613137453062e-05,2.815514762663395e-05
24,1650972952.1640933,0.07510722911106678,-0.01822994010551365,0.054171295682132053,6.0561226713107263e-05,0.999999995691268,4.8747566562490404e-05,5.072945700224735e-05
25,1650972952.1841018,0.07511368947324117,-0.018224042869914855,0.05417304752367018,3.6188832128969395e-05,0.9999999969058082,5.8747388218814136e-05,3.7782237794466984e-05
26,1650972952.2480643,0.0751192642082943,-0.018218958194055758,0.05419582244721632,4.2700181405119775e-05,0.999999995959874,6.622747894182218e-05,4.325353297451448e-05
27,1650972952.2480643,0.0751192642082943,-0.018218958194055758,0.05419582244721632,4.2700181405119775e-05,0.999999995959874,6.622747894182218e-05,4.325353297451448e-05
28,1650972952.3101234,0.07509596949002191,-0.0182208367474957,0.05420438287709164,3.6446092181785517e-05,0.9999999951361299,7.817018619113126e-05,4.784187381416719e-05
29,1650972952.332093,0.07510547886923878,-0.018214977336489455,0.05417121875701373,5.4292631563646054e-05,0.9999999960735158,5.4125004221760746e-05,4.4449559405076997e-05
30,1650972952.3521495,0.07512021200268122,-0.018249486221699838,0.0542004687137325,6.054422018691996e-05,0.9999999945256546,8.203317287612592e-05,2.3529721707563084e-05
31,1650972952.416131,0.07513196041613529,-0.018222099519781078,0.054193256908805616,2.4292900836053732e-05,0.9999999966940536,7.550099000872104e-05,1.792621734713483e-05
32,1650972952.416131,0.07513196041613529,-0.018222099519781078,0.054193256908805616,2.4292900836053732e-05,0.9999999966940536,7.550099000872104e-05,1.792621734713483e-05
33,1650972952.4800537,0.07511422856537708,-0.018231670466735066,0.054212036810597615,4.2446603941426186e-05,0.9999999947259535,8.378705777781266e-05,4.154645583779588e-05
34,1650972952.500067,0.07511062311736612,-0.018249982748112268,0.05421161618388918,3.0342378059766695e-05,0.9999999956646148,8.306151126282561e-05,2.9170130364429602e-05
35,1650972952.520141,0.07512919638394079,-0.01826454184154118,0.05423173067886873,3.624555639908378e-05,0.9999999929180377,0.00011145915694692516,2.066498965185251e-05
36,1650972952.5821037,0.07513377661392184,-0.018276182831879102,0.05422524933039284,7.197236089140358e-05,0.9999999911078541,0.00011133369148650944,1.4459622526506993e-05
37,1650972952.5821037,0.07513377661392184,-0.018276182831879102,0.05422524933039284,7.197236089140358e-05,0.9999999911078541,0.00011133369148650944,1.4459622526506993e-05
38,1650972952.6461036,0.07512485985859012,-0.01829919949859612,0.054261117447838,7.244479702550599e-05,0.9999999864276949,0.00014358825821432085,3.575996367577408e-05
39,1650972952.6680748,0.07510286199961363,-0.018286341133554023,0.05423721345452785,1.821035685733996e-05,0.9999999896980125,0.0001376585336053318,3.6366004203102774e-05
40,1650972952.7081175,0.07511643313034874,-0.01831519789014925,0.05423760562568036,3.6055968685111406e-05,0.9999999875845154,0.00014928926071506866,3.5265474028651715e-05
41,1650972952.7500713,0.07511506397287787,-0.018318860909980396,0.05422258950520075,5.984077180692937e-05,0.9999999873572458,0.00014288245609211784,3.5905350766454405e-05
42,1650972952.7500713,0.07511506397287787,-0.018318860909980396,0.05422258950520075,5.984077180692937e-05,0.9999999873572458,0.00014288245609211784,3.5905350766454405e-05
43,1650972952.7920425,0.07510866983346404,-0.018301998222801593,0.05422515669763563,4.224166555166775e-05,0.9999999892903161,0.00013682230798734378,3.0243449796706542e-05
44,1650972952.8339996,0.07512574057957044,-0.01829114027760286,0.05420599577542058,4.2025261915878964e-05,0.9999999917991033,0.00011818867451803233,2.5828442874752046e-05
45,1650972952.87608,0.07510338899973726,-0.01830101466042789,0.05421850080974331,2.9986828141648214e-05,0.9999999886982266,0.00014288234855875217,3.590225603647227e-05
46,1650972952.87608,0.07510338899973726,-0.01830101466042789,0.05421850080974331,2.9986828141648214e-05,0.9999999886982266,0.00014288234855875217,3.590225603647227e-05
47,1650972952.9180698,0.07513641670767288,-0.018287764435896522,0.05422895053503112,6.017978599176521e-05,0.9999999892096005,0.00013041478208493016,3.08411595507624e-05
48,1650972952.960059,0.0751088376574612,-0.018305172902191257,0.054226593154132474,5.414552162064101e-05,0.99999998779821,0.00013834068558335152,4.830836673909695e-05
49,1650972953.0020459,0.07511457870054691,-0.01830704363514899,0.054235253779786656,5.4186760153784874e-05,0.9999999879026966,0.00014275415386335,2.9658943418099392e-05
50,1650972953.0020459,0.07511457870054691,-0.01830704363514899,0.054235253779786656,5.4186760153784874e-05,0.9999999879026966,0.00014275415386335,2.9658943418099392e-05
51,1650972953.0440612,0.07511805233914451,-0.01828273558782961,0.05423058665318608,6.65300490909071e-05,0.9999999874143504,0.00013773797719519062,4.211060512627667e-05
52,1650972953.1080644,0.07509818275782937,-0.01824671457167263,0.05418786256598139,3.012001260010999e-05,0.9999999948208411,8.806195162353882e-05,4.118489692524312e-05
53,1650972953.1080644,0.07509818275782937,-0.01824671457167263,0.05418786256598139,3.012001260010999e-05,0.9999999948208411,8.806195162353882e-05,4.118489692524312e-05
54,1650972953.1720593,0.0751047467215833,-0.018256317276854228,0.05421284161629882,4.205145960151091e-05,0.9999999922397298,0.00010831131595260887,4.4954135891784984e-05
55,1650972953.194018,0.0751071530957966,-0.018228050914352954,0.05418390078249102,4.8014531068452104e-05,0.9999999949278828,7.785649568316843e-05,4.215692354365557e-05
56,1650972953.2360606,0.0750953901722145,-0.01822813903370659,0.054189476071725196,5.42798047664661e-05,0.9999999947445314,7.223842409463373e-05,4.843810913449077e-05
