,Time,Fx,Fy,Fz,Tx,Ty,Tz
0,1650971230.1897264,-0.34553853437973636,1.9439469996618894,-32.78940673931449,-0.40950996941050155,0.38879581042832756,-0.08015406250732558
1,1650971230.2236524,-0.18953731417195138,1.6638626551497389,-32.70851088962974,-0.4140531000725941,0.3820236639675825,-0.07710379822187324
2,1650971230.255666,-0.13230411418748375,2.0629263437319545,-32.46156959608742,-0.43146428897295275,0.39053321247370837,-0.09294302600371415
3,1650971230.2876923,-0.8457789120304499,3.8271784713748516,-32.852286515519864,-0.617539993717432,0.3538440290039237,-0.08223012001707891
4,1650971230.3216903,-1.8272329984282059,5.856781819411721,-33.390913484917874,-0.8627075448674221,0.197505465062344,-0.06003406830029441
5,1650971230.355776,-2.834636341359267,7.670076622932337,-31.09974360413324,-1.2179116417145675,0.0233498035588611,0.013103203487652985
6,1650971230.387674,-7.054370260251367,7.438812238447685,-36.63099755683826,-1.3690603969195727,-0.479662043820388,0.05162389916739431
7,1650971230.421633,-2.601817775758846,4.161906289717264,-30.39246438881395,-0.9590726653777742,-0.3898398629035651,-0.1099950280383341
8,1650971230.455664,-6.523782077860822,3.0332281547887714,-29.243407069089095,-0.7754534682534612,-0.7498580143538749,-0.03028366063057209
9,1650971230.4896832,-7.956386169233619,3.0013694241676325,-27.000620772173548,-0.5784149801760236,-1.0729738049619761,-0.06663330114670642
10,1650971230.5216384,-8.574449425305977,2.91566277435104,-29.374249284752565,-0.6068840490896431,-1.1321422837103867,-0.052111679971871834
11,1650971230.5557075,-8.58099571756114,3.951245564183604,-28.490594803411835,-0.7336158564404294,-1.2330418362112787,-0.058897661250631145
12,1650971230.589681,-7.829470546561266,-1.3184938946769738,-28.742484807356774,-0.0828962052050104,-1.2513608634444415,-0.09353885601171084
13,1650971230.6216042,-5.926811923741069,1.5086115538956164,-28.718735424856508,-0.36062430659519507,-0.9843968507854727,-0.038888439839309834
14,1650971230.655679,-4.571423444007239,-0.22989998260389335,-27.21888231445601,-0.20817561878935148,-0.700334368451777,-0.09264088099755219
15,1650971230.6876965,-2.0279326589038114,1.5265056507916404,-28.071498864187006,-0.25899931424539985,-0.31395350825604057,-0.10859479381575671
16,1650971230.7216973,-2.552633962438783,1.9435598024449958,-27.645847561670497,-0.3619301225065223,-0.26799460124177715,-0.09375895281748847
17,1650971230.7557359,-1.9816386805401363,-0.18190307484336365,-27.5058572469525,-0.17020536983969303,-0.2079237049070985,-0.12682891815657724
18,1650971230.7896874,-1.5422853790583455,3.3371011586626045,-27.167461763386733,-0.5821956557209512,-0.002281297623721069,-0.06393390608577915
