,Time,Fx,Fy,Fz,Tx,Ty,Tz
0,1650973961.8548722,1.4361499895934375,0.1856558350014314,-34.7636212662466,0.009098426290449574,0.8711733009885957,-0.13333695281476904
1,1650973961.886925,1.3090870009826385,0.39047678811408004,-34.56762029733459,-0.0017335687718400118,0.8683288174098919,-0.13614651047841952
2,1650973961.9209063,1.3118379801432023,0.4089572851264534,-34.614012569770814,-0.014102430950710015,0.8804201555158604,-0.1297836795367639
3,1650973961.954887,-0.988010539560045,4.043897272516582,-26.49389865133171,-0.30423615275177873,0.6103276957226607,-0.09173391253834819
4,1650973961.98692,1.487872075598551,0.5894096106977098,-27.1559904933515,-0.10239798726079706,0.7585795768778408,-0.07210294558396105
5,1650973962.0208998,1.0515573997438359,3.662938744092149,-28.886399914436453,-0.3443552519478684,0.7831491019048249,-0.04134112446484551
6,1650973962.054862,5.554225198721334,4.825838273629389,-29.164106049752306,-0.6396367839729993,1.5792785013310287,-0.010029600286570774
7,1650973962.0868886,7.626634976450581,2.275701840139486,-27.591238619344022,-0.31530598272154453,2.2136433411295213,-0.035512238123329896
8,1650973962.1208026,4.076086493595885,-2.3547656620741675,-30.11964388260904,0.35910022356248544,1.803207359928957,-0.14725228222114262
9,1650973962.154856,-0.8404649880024215,1.102694467883737,-36.069042550967026,-0.09055858164963852,0.9794135526625196,-0.07310867035481877
10,1650973962.1868815,0.21415266776163458,6.843032419590305,-38.37467122497022,-0.8212126209969348,1.168076335105668,0.015727637802212573
11,1650973962.2208996,9.620120624744949,-0.03284661583820922,-36.75453619464314,-0.006553119839480826,2.6350847692093033,-0.08892276730826992
12,1650973962.254842,0.19881824584792104,1.8798839161718475,-40.62010888863275,-0.1502367197491835,1.1267767208489323,-0.07208831140359724
13,1650973962.2868595,2.9868598415948138,4.577481722024359,-41.52569437316671,-0.5864854708418089,1.412819323048245,-0.026930155922470573
14,1650973962.320891,7.482763357596456,-5.637473834436936,-42.030392838080836,0.5372159992006963,2.0404042308230843,-0.1158404922963766
15,1650973962.3548596,-0.0709992393736855,0.2833156944734516,-43.727259111979706,-0.2977056964728365,1.074213637590861,-0.06464049271126117
16,1650973962.3868828,9.64334558265208,1.8331593695042245,-43.16993853739483,-0.16535711241596157,2.63242224114914,-0.09133783925445217
17,1650973962.4208884,-2.41641275713669,3.8931607890514126,-46.51362868919906,-0.3028339010135502,0.9123419490613943,-0.08347274327523348
18,1650973962.4548569,9.490535764105186,2.023907959338961,-46.93864299309577,-0.39747175636740395,2.1909653195432828,0.12170751998313768
19,1650973962.4869056,6.637554654994216,2.739782090540262,-49.42341256953263,-0.446502533319437,2.1685932320836927,0.015307082216489723
20,1650973962.5208895,5.685272011922172,2.0814578201921443,-49.251137896372946,-0.3551458531565143,2.133144414534026,-0.0751211930522293
21,1650973962.5548341,5.753614309307782,1.3175293655743143,-50.42826103542363,-0.2899753255032202,2.155836385712338,-0.08262175288450233
22,1650973962.586855,5.731076554780913,1.300843056418562,-50.20139146776651,-0.2708817032101571,2.262764851573156,-0.0812844056742204
23,1650973962.62086,6.495330103735537,1.4579307165269821,-50.948273586208444,-0.26068519379643496,2.259469321413136,-0.08653090588678587
24,1650973962.6548376,6.917718510153753,0.8948095833264635,-50.77661202043386,-0.20371545306930516,2.273685095712054,-0.08474000301680835
25,1650973962.6869168,6.594021832656253,1.3517331408186621,-49.72007602835332,-0.23486908411259985,2.3158315152713835,-0.07749868948601404
26,1650973962.7208457,6.5640525676678845,1.2721786478325334,-49.3578663977198,-0.22362412942534332,2.335765339845409,-0.08628365612019392
27,1650973962.7548175,6.839285158494667,1.1861554839776456,-48.83639392004632,-0.2144958023776182,2.3467072051539675,-0.08502171122684189
28,1650973962.7869055,6.879248273359655,1.1958909719827906,-48.27387414161891,-0.22199524381725405,2.378251947877548,-0.08622541516708877
29,1650973962.8208587,6.735994593081343,1.0869772762686003,-48.14319490693097,-0.22793075346315433,2.364837825421703,-0.08788806678519721
30,1650973962.8548577,6.7937440615348805,1.0811834056444074,-47.015917032363966,-0.21115741089867077,2.359701486756804,-0.09129777763866677
31,1650973962.886837,6.7724342796408274,1.2212840020523932,-46.27564213992592,-0.20999506739024842,2.376162812937551,-0.08835666482110931
32,1650973962.920809,6.966598856337961,1.2884901303924814,-44.991047377340614,-0.22797085070267253,2.3462063238921846,-0.08636642984932517
33,1650973962.954816,6.85383410334918,1.8219651342983982,-43.99070304582696,-0.29522194933383505,2.3419889935655864,-0.08180500986725811
34,1650973962.9888928,6.547839229467185,2.0140583044226124,-42.70431251708251,-0.3266486353350031,2.3515212116116126,-0.08039942225662323
35,1650973963.020839,6.749154530326742,2.159951714846198,-41.386238102784056,-0.3598768591408315,2.324355640453474,-0.08434389768371248
36,1650973963.0548553,6.807374183139241,2.2864917086482186,-40.246079110770495,-0.3879761504217833,2.3046314152539913,-0.07757061520974416
37,1650973963.0868618,6.504784450321752,2.926758903467944,-39.60747031159082,-0.465608253938571,2.3030866704411475,-0.07293733447930979
38,1650973963.1208074,6.221737480814851,3.388689941784957,-38.97832307221749,-0.5313656558458901,2.285597205498643,-0.06551982981831223
39,1650973963.1548293,5.8366919835281585,3.46974703579879,-38.23951458693617,-0.5759163461031129,2.257435808510355,-0.06235465402144998
40,1650973963.1868112,5.7869310476998415,3.6963224548165705,-37.809241782582816,-0.5919847687200304,2.2084550839067205,-0.06425077195403524
41,1650973963.2208045,5.78293507707386,3.9236802198951506,-37.41363188981262,-0.6193651203560389,2.2062568269179343,-0.06238494504132327
42,1650973963.2548478,5.515591634093775,3.84622250772839,-37.2650192895257,-0.6292380163455106,2.2013878178156325,-0.05226794932830776
43,1650973963.2869494,5.707857966509351,4.033795291969063,-37.41067258179172,-0.6309326523754397,2.199097562591062,-0.05032272933976756
44,1650973963.320874,5.560791235468425,3.8252706938196104,-36.969947470953414,-0.6120194920057465,2.199645795838935,-0.05905462436071363
45,1650973963.3548765,5.97156941402067,3.733754935656207,-36.61837498591306,-0.6048014065022534,2.192424001999446,-0.06332545595547966
46,1650973963.3869112,5.858305653957857,3.8866694775591,-36.97732910170794,-0.6042215685164726,2.193365354333577,-0.05891502752434104
47,1650973963.4208674,5.77633241959164,3.806048776903472,-37.53849164051755,-0.6325621337698676,2.1912672615285667,-0.05361733586391721
48,1650973963.454863,5.674327470952507,3.6582514071999896,-37.19211665248431,-0.6152104250918609,2.2021314646026986,-0.05713351845373813
49,1650973963.4868867,5.72959730485773,3.3553157147321753,-36.74792000760229,-0.580669325678697,2.18974988199656,-0.06532217099112404
50,1650973963.520822,5.847079240141177,3.2931425509527488,-36.48557360354337,-0.5557503921936617,2.2021871091174217,-0.06213301726958127
51,1650973963.554844,5.911158607603915,3.2238010381365365,-36.91385496919105,-0.5518969244690906,2.205793134225873,-0.060375159310673554
52,1650973963.5869064,5.960443564638297,2.9521111474951427,-37.52365464595656,-0.5405928333275739,2.2116830373412957,-0.06218746327364991
53,1650973963.6208575,6.025544591104903,2.920407638590309,-37.23107994501334,-0.4970450483933641,2.216578633464282,-0.06212376753271484
54,1650973963.6548867,6.102320418132309,2.6814582350811795,-37.06388314402689,-0.4587283151265437,2.219856451539052,-0.06682307762521156
55,1650973963.6888628,6.043571846802993,2.4829214793397587,-37.334260839335805,-0.4522345880078367,2.2266569119998105,-0.06760483178836499
56,1650973963.7208347,6.046216291970755,2.4952287198553433,-37.72822451873052,-0.4544788181672603,2.2435404657379956,-0.0682185641764195
57,1650973963.7549033,6.368476108925678,2.3452948616271065,-38.14506681045186,-0.46728349782200984,2.254915198744718,-0.06401368885121843
58,1650973963.786833,6.36090288800996,2.4159025305756314,-37.871306256999226,-0.4532160456800957,2.265418786057428,-0.062037411598948766
59,1650973963.8208306,6.466009587189121,2.4768607330333423,-37.888151154977926,-0.4456897927965129,2.2822538237903247,-0.06879651106711974
60,1650973963.8548656,6.745118774740399,2.602677045337402,-38.19966304391454,-0.4536639408230484,2.3034825544305164,-0.06703546661424849
61,1650973963.8868093,6.638200364314272,2.6507001405355086,-39.391771100121595,-0.4828280842213048,2.3275937407409635,-0.06691443587511892
62,1650973963.9207878,6.689230102822734,2.626425317233077,-39.567330607408934,-0.48832716832639383,2.322519940490348,-0.06324480835178277
63,1650973963.95486,6.492454714588463,2.738891832139171,-40.03025894743413,-0.4794072618212892,2.315152462319655,-0.07805161236950738
64,1650973963.986901,6.686891170868788,2.327089643048351,-41.39652100012178,-0.3960851473435693,2.330695582968925,-0.0790379342192197
65,1650973964.0208478,6.39718045546414,2.4408887498124314,-41.8488483941428,-0.4179546080438639,2.335391047076675,-0.07069012438026426
66,1650973964.0549057,6.445208998537203,2.3183951733905177,-42.29249702075719,-0.44247585352376195,2.3200592634452697,-0.07101375888643176
67,1650973964.0868113,6.680608272807616,2.2305184600199084,-42.45868815663084,-0.4452790595079657,2.341496597787793,-0.07087158672406453
68,1650973964.1208475,6.432373237307375,2.219011752226361,-42.068110133127036,-0.417361614435007,2.3225573490591,-0.07478717281025896
69,1650973964.1548247,6.249588867626378,2.050140938436374,-41.883725447603915,-0.3990802605123533,2.329417917044958,-0.07353451359396586
70,1650973964.1868303,6.35730888405574,2.135976783518294,-42.00836583480873,-0.4012735347955795,2.3189035611951883,-0.07980706179427102
71,1650973964.2207668,6.347774071144604,2.141205571500839,-42.20943151139581,-0.39320483243275667,2.3174403778721935,-0.0759602154378666
72,1650973964.2548106,6.207666819491198,1.7488666364354228,-41.889431184303845,-0.37148358923668157,2.315958685908871,-0.07847469445669866
73,1650973964.2868083,6.422776703401361,1.8730185862232733,-41.79818775963963,-0.3334138299556352,2.299898911173073,-0.08060424367380663
74,1650973964.320792,6.367680204826669,1.4316707745150137,-41.67948417797652,-0.3378127510411865,2.2871282758499576,-0.0845372734475971
75,1650973964.3548787,6.260809539926917,1.7047006806966891,-41.642372469898916,-0.34802552864849406,2.280112837524334,-0.07877269431719673
76,1650973964.388806,6.267153195119198,1.5756721413124497,-41.52663587901375,-0.3469278955238845,2.2812063140379717,-0.08439985908934063
77,1650973964.420804,6.220357974671539,1.4397750349856602,-40.95916942210807,-0.3291208327107381,2.2705121812340465,-0.07723870713197853
78,1650973964.4548304,6.151586213658782,1.519752835874231,-40.97235174098459,-0.3214343447655552,2.27701140896582,-0.0841477983911649
79,1650973964.4867556,5.9629975066838785,1.7906937651016386,-40.95150775997531,-0.33138542309062763,2.270010771045359,-0.080295225479273
80,1650973964.5207741,6.028720278712421,1.7031503990079337,-41.141762437203795,-0.35288261337683663,2.2660395988604773,-0.07872014359846218
81,1650973964.5548258,6.001441933719876,1.7460873841651023,-40.49930233624502,-0.3469185047808855,2.2650623112353463,-0.08347117581804464
82,1650973964.5868013,5.889608088388389,2.480760281881919,-38.74580714419588,-0.41266837299906783,2.2465162724604086,-0.07776230119771141
83,1650973964.6208248,5.937273625909822,2.1938282363465307,-38.84682850485095,-0.4133763475684164,2.236746446168817,-0.06877035541625724
84,1650973964.6548836,5.969710003394875,2.5235417708095134,-38.76353716053052,-0.42452804650862924,2.2450792763771776,-0.07401840977013707
85,1650973964.6868005,5.9346128218916725,2.594565835951919,-38.62797076391311,-0.46056895338246506,2.2461100545712083,-0.06629307353851897
86,1650973964.7207916,5.905382264455986,2.7775042833381223,-38.337474294540066,-0.46758402103803415,2.2378120377470143,-0.06766045894706575
